problem,n,mode,method,start_id,f_final,success,num_iters,num_cg_iters,grad_norm,time,rate,n_plateau
chained_serpentine,1000,exact,tn,0,1.2554658593383033e-22,1,2053,52014,1.5924952231844315e-10,123.80444290000014,0.2572246076147091,7
chained_serpentine,1000,exact,tn,1,2.887731455439592e-20,1,1434,37134,2.41520548607039e-09,91.25346780009568,0.233326267455069,5
chained_serpentine,1000,exact,tn,2,9.735599226555843e-25,1,1941,47455,1.2443326728656922e-11,114.46548929996789,0.3007985639223893,4
chained_serpentine,1000,exact,tn,3,1.4895463152001756e-21,1,2223,49115,5.485329121120811e-10,126.82240920001641,0.2543471180717819,7
chained_serpentine,1000,exact,tn,4,3.692395132702408e-24,1,2210,48010,2.0430626890602496e-11,123.9470068999799,0.1285056957978719,8
chained_serpentine,1000,exact,tn,5,1.5224345949206435e-20,1,2097,46480,1.4588429029814313e-09,114.12835890008137,0.27983916920219254,8
