problem,n,mode,method,start_id,f_final,success,num_iters,num_cg_iters,grad_norm,time,rate
chained_serpentine,1000,exact,tn,0,2.7724702019564703e-25,1,3235,71399,5.506139311215797e-12,168.45760660001542,0.12063236525625565
chained_serpentine,1000,exact,tn,1,8.129136420892273e-23,1,2266,52901,9.126666896634632e-11,170.8092852999689,0.14304653468501133
chained_serpentine,1000,exact,tn,2,6.112466528670128e-16,1,2577,57981,3.4983009224927684e-07,169.76703099999577,1.7494236277948414
chained_serpentine,1000,exact,tn,3,2.9627460004985504e-18,1,2240,49740,2.4463742399181896e-08,138.82558939990122,0.20920817067791483
chained_serpentine,1000,exact,tn,4,8.327501655712579e-22,1,2231,48711,3.834453524588427e-10,133.19947489991318,0.45502105370147217
chained_serpentine,1000,exact,tn,5,1.9921893916749014e-25,1,2120,47185,4.620601940553149e-12,124.38705409993418,0.12019545675276064
